,Series,Symbol,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,Total_Cost,Day_Perc_Change,Trend
297,EQ,HDFCBANK,2018-07-20,2186.1,2186.1,2202.85,2171.1,       2185.00,2189.05,2181.89,2501741,5458512867.9,106355,1752814,70.06,7,2018,5476436136.05,0.0013494350670144595,Slight or No change
298,EQ,HDFCBANK,2018-07-23,2189.05,2150.0,2178.0,2138.05,       2149.70,2156.45,2161.43,4220033,9121307521.05,133259,2430709,57.6,7,2018,9100290162.849998,-0.014892304881112928,Slight or No change
299,EQ,HDFCBANK,2018-07-24,2156.45,2147.0,2169.0,2147.0,       2162.50,2159.75,2161.82,1302198,2815119558.2,68274,675430,51.87,7,2018,2812422130.5,0.0015302928424030249,Slight or No change
300,EQ,HDFCBANK,2018-07-25,2159.75,2164.65,2176.8,2160.0,       2171.50,2170.35,2169.01,1759654,3816707951.15,90191,1050926,59.72,7,2018,3819065058.8999996,0.004907975460122671,Slight or No change
301,EQ,HDFCBANK,2018-07-26,2170.35,2165.0,2203.45,2165.0,       2197.10,2192.6,2187.34,5320273,11637254767.2,127857,3327638,62.55,7,2018,11665230579.8,0.010251802704632995,Slight or No change
302,EQ,HDFCBANK,2018-07-27,2192.6,2201.95,2211.95,2184.7,       2203.05,2202.15,2198.69,2638649,5801564430.6,89804,1858964,70.45,7,2018,5810700895.35,0.004355559609596105,Slight or No change
303,EQ,HDFCBANK,2018-07-30,2202.15,2199.0,2199.0,2159.4,       2164.70,2169.9,2172.52,1792280,3893772394.6,74697,1033733,57.68,7,2018,3889068372.0,-0.014644778966010463,Slight or No change
304,EQ,HDFCBANK,2018-07-31,2169.9,2160.0,2185.9,2150.05,       2183.45,2179.5,2166.28,2215236,4798817147.85,98101,1349477,60.92,7,2018,4828106862.0,0.004424167012304636,Slight or No change
305,EQ,HDFCBANK,2018-08-01,2179.5,2162.8,2175.0,2151.7,       2153.70,2158.7,2165.15,1517890,3286456658.0,70160,970508,63.94,8,2018,3276669142.9999995,-0.009543473273686653,Slight or No change
306,EQ,HDFCBANK,2018-08-02,2158.7,2153.5,2153.7,2121.35,       2131.60,2130.2,2133.82,2226426,4750789246.75,99571,1420930,63.82,8,2018,4742732665.2,-0.013202390327511915,Slight or No change
307,EQ,HDFCBANK,2018-08-03,2130.2,2133.55,2147.05,2114.0,       2121.25,2121.65,2125.56,3401002,7229046230.4,96409,2509448,73.79,8,2018,7215735893.3,-0.00401370763308595,Slight or No change
308,EQ,HDFCBANK,2018-08-06,2121.65,2121.0,2137.4,2106.1,       2114.50,2114.3,2121.83,1436158,3047281357.1,83966,715425,49.82,8,2018,3036468859.4,-0.003464284872622625,Slight or No change
309,EQ,HDFCBANK,2018-08-07,2114.3,2125.0,2134.5,2108.0,       2133.80,2130.9,2122.33,1857114,3941407412.75,90909,1000787,53.89,8,2018,3957324222.6000004,0.007851298302038456,Slight or No change
310,EQ,HDFCBANK,2018-08-08,2130.9,2135.85,2151.8,2133.05,       2137.00,2136.35,2142.56,2486345,5327149222.6,77692,1585046,63.75,8,2018,5311703140.75,0.002557604767938315,Slight or No change
311,EQ,HDFCBANK,2018-08-09,2136.35,2142.0,2142.0,2094.65,       2119.90,2118.5,2113.99,2236102,4727093945.6,87015,958780,42.88,8,2018,4737182087.0,-0.008355372481100853,Slight or No change
312,EQ,HDFCBANK,2018-08-10,2118.5,2123.5,2123.8,2098.0,       2115.00,2114.45,2113.08,1360735,2875336118.75,55600,719008,52.84,8,2018,2877206120.7499995,-0.0019117299976398883,Slight or No change
313,EQ,HDFCBANK,2018-08-13,2114.45,2084.0,2103.95,2080.0,       2091.00,2091.65,2086.73,2513563,5245117093.3,125373,1508421,60.01,8,2018,5257494048.95,-0.010782945919742604,Slight or No change
314,EQ,HDFCBANK,2018-08-14,2091.65,2098.0,2105.0,2087.2,       2089.30,2089.1,2096.29,1233991,2586799336.6,73903,727048,58.92,8,2018,2577930598.1,-0.0012191332201850757,Slight or No change
315,EQ,HDFCBANK,2018-08-16,2089.1,2083.0,2086.7,2066.4,       2075.40,2075.7,2075.3,2656290,5512588625.55,111884,1854512,69.82,8,2018,5513661152.999999,-0.0064142453688191825,Slight or No change
316,EQ,HDFCBANK,2018-08-17,2075.7,2082.9,2093.05,2071.65,       2077.00,2077.35,2083.55,1516332,3159352232.8,61019,1093789,72.13,8,2018,3149952280.2,0.0007949125596184992,Slight or No change
317,EQ,HDFCBANK,2018-08-20,2077.35,2075.0,2107.6,2075.0,       2098.30,2096.2,2097.76,1952784,4096467594.9,106058,1192922,61.09,8,2018,4093425820.7999997,0.009074060702336961,Slight or No change
318,BL,HDFCBANK,2018-08-21,470.0,2096.2,2096.2,2096.2,       2096.20,2096.2,2096.2,120298,252168667.6,1,120298,100.0,8,2018,252168667.59999996,0.0,Slight or No change
319,EQ,HDFCBANK,2018-08-21,2096.2,2098.0,2112.0,2092.65,       2097.00,2096.05,2102.15,1944080,4086746410.8,68551,1421918,73.14,8,2018,4074888884.0000005,-7.155805743708221e-05,Slight or No change
320,EQ,HDFCBANK,2018-08-23,2096.05,2105.0,2107.0,2076.85,       2079.90,2079.9,2089.39,3143638,6568270564.5,106905,2528197,80.42,8,2018,6538452676.2,-0.007704968870017481,Slight or No change
321,EQ,HDFCBANK,2018-08-24,2079.9,2071.0,2093.6,2066.05,       2070.00,2069.85,2076.05,2428657,5042021707.4,71991,1808393,74.46,8,2018,5026955691.45,-0.004831963075147883,Slight or No change
322,EQ,HDFCBANK,2018-08-27,2069.85,2077.0,2088.5,2070.25,       2082.95,2080.45,2079.6,3143697,6537626117.3,77365,1913949,60.88,8,2018,6540304423.65,0.005121144044254455,Slight or No change
323,EQ,HDFCBANK,2018-08-28,2080.45,2088.0,2098.25,2078.8,       2097.40,2094.85,2085.96,2493383,5201100522.0,56947,1851997,74.28,8,2018,5223263377.55,0.0069215794659809315,Slight or No change
324,EQ,HDFCBANK,2018-08-29,2094.85,2092.15,2094.05,2072.75,       2082.90,2078.5,2082.02,2468423,5139296267.05,90836,1782109,72.2,8,2018,5130617205.5,-0.00780485476287085,Slight or No change
325,EQ,HDFCBANK,2018-08-30,2078.5,2083.6,2087.9,2061.85,       2068.00,2066.1,2068.31,5456865,11286474714.35,133557,4345737,79.64,8,2018,11274428776.5,-0.005965840750541296,Slight or No change
326,EQ,HDFCBANK,2018-08-31,2066.1,2069.2,2078.75,2058.25,       2059.95,2061.2,2066.01,3942875,8146013033.25,140776,3181673,80.69,8,2018,8127053949.999999,-0.002371618024297084,Slight or No change
327,EQ,HDFCBANK,2018-09-03,2061.2,2069.4,2078.95,2063.5,       2073.95,2075.05,2074.56,1915402,3973616594.8,65178,1283227,67.0,9,2018,3974554920.1000004,0.0067193867649915084,Slight or No change
328,EQ,HDFCBANK,2018-09-04,2075.05,2076.9,2077.95,2049.0,       2052.05,2051.8,2058.91,1782634,3670291386.7,67279,1256959,70.51,9,2018,3657608441.2000003,-0.01120454928796899,Slight or No change
329,EQ,HDFCBANK,2018-09-05,2051.8,2053.8,2060.2,2035.55,       2044.35,2045.85,2044.77,1410377,2883899267.05,73829,797823,56.57,9,2018,2885419785.45,-0.0028998927770739202,Slight or No change
330,EQ,HDFCBANK,2018-09-06,2045.85,2049.0,2059.0,2032.6,       2050.15,2052.2,2044.28,2600603,5316362856.9,125530,1571661,60.43,9,2018,5336957476.599999,0.003103844367866593,Slight or No change
331,EQ,HDFCBANK,2018-09-07,2052.2,2051.0,2060.0,2040.75,       2059.00,2056.95,2049.34,1479825,3032658572.1,78038,879399,59.43,9,2018,3043926033.7499995,0.0023145892213234376,Slight or No change
332,EQ,HDFCBANK,2018-09-10,2056.95,2055.0,2055.0,2025.1,       2039.00,2041.15,2035.83,2149648,4376324619.0,81719,1391506,64.73,9,2018,4387754015.2,-0.007681275675149979,Slight or No change
333,EQ,HDFCBANK,2018-09-11,2041.15,2046.3,2048.0,1994.15,       2000.10,2000.4,2016.36,4546634,9167648376.35,134132,3634555,79.94,9,2018,9095086653.6,-0.019964235847438894,Slight or No change
334,EQ,HDFCBANK,2018-09-12,2000.4,2001.9,2021.35,1989.55,       2017.80,2011.85,2003.65,3061502,6134193205.65,106281,2063215,67.39,9,2018,6159282798.7,0.005723855228954022,Slight or No change
335,EQ,HDFCBANK,2018-09-14,2011.85,2019.85,2037.4,2018.95,       2027.75,2029.6,2025.31,2583668,5232736593.45,104303,1910009,73.93,9,2018,5243812572.8,0.008822725352287675,Slight or No change
336,EQ,HDFCBANK,2018-09-17,2029.6,2021.3,2022.95,1988.0,       1991.95,1992.2,1996.62,2334555,4661229732.05,98788,1707061,73.12,9,2018,4650900471.0,-0.018427276310603036,Slight or No change
337,EQ,HDFCBANK,2018-09-18,1992.2,1994.9,2009.85,1980.95,       1991.00,1989.2,1996.22,2331434,4654066699.15,119091,1494911,64.12,9,2018,4637688512.8,-0.0015058729043269103,Slight or No change
338,EQ,HDFCBANK,2018-09-19,1989.2,1994.85,1998.0,1956.5,       1962.15,1961.35,1972.12,4178066,8239636739.0,158841,2892899,69.24,9,2018,8194649749.099999,-0.014000603257591004,Slight or No change
339,EQ,HDFCBANK,2018-09-21,1961.35,1973.9,1999.85,1910.2,       1976.00,1970.25,1972.83,5652537,11151516852.75,159768,3618031,64.01,9,2018,11136911024.25,0.0045376908761822765,Slight or No change
340,EQ,HDFCBANK,2018-09-24,1970.25,1967.25,1972.2,1915.0,       1922.00,1925.7,1944.39,3347698,6509244678.95,144878,2192667,65.5,9,2018,6446662038.6,-0.02261134373810425,Slight or No change
341,EQ,HDFCBANK,2018-09-25,1925.7,1925.7,1962.0,1915.0,       1961.70,1952.4,1936.01,4170638,8074408156.7,125022,2492934,59.77,9,2018,8142753631.200001,0.013865088019940908,Slight or No change
342,EQ,HDFCBANK,2018-09-26,1952.4,1962.95,1978.0,1955.3,       1966.05,1968.2,1966.04,3681681,7238341782.8,145107,2807141,76.25,9,2018,7246284544.2,0.008092603974595436,Slight or No change
343,EQ,HDFCBANK,2018-09-27,1968.2,1969.4,1986.0,1955.15,       1978.10,1976.15,1972.52,4588052,9050041001.9,116913,3341974,72.84,9,2018,9066678959.800001,0.004039223656132629,Slight or No change
344,EQ,HDFCBANK,2018-09-28,1976.15,1980.65,2015.45,1977.15,       2008.50,2006.05,2002.53,3615179,7239503402.4,106240,2096118,57.98,9,2018,7252229832.95,0.01513043038230899,Slight or No change
345,EQ,HDFCBANK,2018-10-01,2006.05,2009.8,2042.0,1997.8,       2039.90,2035.45,2020.89,3112397,6289802723.6,137110,2063063,66.29,10,2018,6335128473.650001,0.014655666608509366,Slight or No change
346,EQ,HDFCBANK,2018-10-03,2035.45,2030.45,2052.2,2007.0,       2031.00,2031.15,2030.01,3833037,7781099199.75,186478,2644623,69.0,10,2018,7785473102.55,-0.002112554963275892,Slight or No change
347,EQ,HDFCBANK,2018-10-04,2031.15,2008.0,2017.8,1943.0,       1945.00,1957.75,1977.74,4492646,8885267601.6,153828,2558885,56.96,10,2018,8795477706.5,-0.03613716367575026,Slight or No change
348,EQ,HDFCBANK,2018-10-05,1957.75,1953.95,1990.0,1940.15,       1950.00,1965.3,1969.01,3932295,7742732615.35,128211,2248905,57.19,10,2018,7728139363.5,0.003856467884050474,Slight or No change
349,EQ,HDFCBANK,2018-10-08,1965.3,1965.0,1969.0,1930.0,       1940.00,1945.0,1952.44,5032005,9824668679.65,169225,3483442,69.23,10,2018,9787249725.0,-0.010329211825166662,Slight or No change
350,EQ,HDFCBANK,2018-10-09,1945.0,1944.4,1965.0,1930.0,       1945.95,1940.6,1944.92,3114841,6058129369.35,88603,1953889,62.73,10,2018,6044660444.599999,-0.0022622107969152427,Slight or No change
351,EQ,HDFCBANK,2018-10-10,1940.6,1945.0,1982.25,1935.5,       1968.40,1967.15,1963.16,3984983,7823155390.1,117923,2403363,60.31,10,2018,7839059308.450001,0.01368133566938079,Slight or No change
352,EQ,HDFCBANK,2018-10-11,1967.15,1925.0,1948.3,1917.6,       1941.00,1937.55,1931.15,3589976,6932797361.65,129986,2331832,64.95,10,2018,6955757998.8,-0.015047149429377571,Slight or No change
353,EQ,HDFCBANK,2018-10-12,1937.55,1945.0,1997.1,1942.0,       1977.00,1981.85,1981.23,2400080,4755112135.3,93778,1539425,64.14,10,2018,4756598548.0,0.02286392609222987,Slight or No change
354,EQ,HDFCBANK,2018-10-15,1981.85,1990.0,2010.8,1970.3,       2009.70,2008.05,1994.75,3146492,6276455268.6,109332,2245706,71.37,10,2018,6318313260.599999,0.013219971238993988,Slight or No change
355,EQ,HDFCBANK,2018-10-16,2008.05,2003.0,2018.2,1987.5,       1989.60,1992.75,2002.38,2351501,4708609015.6,97545,1333177,56.69,10,2018,4685953617.75,-0.007619332187943528,Slight or No change
356,EQ,HDFCBANK,2018-10-17,1992.75,2006.1,2013.0,1963.5,       1974.65,1974.6,1995.84,1985199,3962136753.1,67208,941791,47.44,10,2018,3919973945.3999996,-0.00910801656003013,Slight or No change
357,EQ,HDFCBANK,2018-10-19,1974.6,1958.9,1980.85,1958.0,       1970.00,1967.75,1968.79,2466837,4856687587.7,126597,1527531,61.92,10,2018,4854118506.75,-0.0034690570242074115,Slight or No change
358,EQ,HDFCBANK,2018-10-22,1967.75,2014.0,2020.0,1988.6,       1998.30,1998.9,2000.42,5082790,10167706188.25,218564,2846739,56.01,10,2018,10159988931.0,0.01583026299072543,Slight or No change
359,EQ,HDFCBANK,2018-10-23,1998.9,1973.0,1998.9,1973.0,       1985.00,1984.85,1987.49,4857141,9653520390.95,199917,3793841,78.11,10,2018,9640696313.85,-0.007028865876231971,Slight or No change
360,EQ,HDFCBANK,2018-10-24,1984.85,2004.0,2008.8,1972.6,       1992.00,1992.25,1990.39,4518084,8992731522.5,197249,3218397,71.23,10,2018,9001152849.0,0.003728241428823331,Slight or No change
361,EQ,HDFCBANK,2018-10-25,1992.25,1973.6,2003.6,1962.45,       1972.00,1968.8,1975.89,7461764,14743593769.15,154138,5177476,69.39,10,2018,14690720963.199999,-0.011770611118082641,Slight or No change
362,EQ,HDFCBANK,2018-10-26,1968.8,1968.8,1977.2,1949.0,       1961.20,1961.2,1962.89,3788928,7437246756.5,111281,2779751,73.37,10,2018,7430845593.6,-0.003860219422998745,Slight or No change
363,EQ,HDFCBANK,2018-10-29,1961.2,1964.1,1964.95,1895.2,       1929.90,1926.3,1915.87,4261070,8163669616.85,134982,1911410,44.86,10,2018,8208099141.0,-0.01779522741178874,Slight or No change
364,EQ,HDFCBANK,2018-10-30,1926.3,1925.0,1932.0,1899.3,       1912.00,1912.75,1917.66,3457176,6629678175.15,116901,2095481,60.61,10,2018,6612713394.0,-0.007034210662928864,Slight or No change
365,EQ,HDFCBANK,2018-10-31,1912.75,1902.05,1917.9,1885.0,       1906.00,1911.75,1899.44,5862351,11135167118.1,175024,4061738,69.29,10,2018,11207349524.25,-0.0005228074761468582,Slight or No change
366,EQ,HDFCBANK,2018-11-01,1911.75,1930.0,1930.0,1896.0,       1911.70,1912.2,1911.87,4907263,9382024998.4,156362,2847446,58.03,11,2018,9383668308.6,0.00023538642604936655,Slight or No change
367,EQ,HDFCBANK,2018-11-02,1912.2,1926.0,1960.0,1912.0,       1950.00,1949.45,1932.67,7523217,14539874379.75,261775,5270015,70.05,11,2018,14666135380.65,0.01948017989750017,Slight or No change
368,EQ,HDFCBANK,2018-11-05,1949.45,1949.9,1959.65,1938.0,       1959.60,1956.0,1949.18,1426324,2780160953.6,81177,663132,46.49,11,2018,2789889744.0,0.003359922029290363,Slight or No change
369,EQ,HDFCBANK,2018-11-06,1956.0,1955.0,1976.0,1942.95,       1948.30,1946.55,1963.84,2121397,4166089811.8,83625,958206,45.17,11,2018,4129405330.35,-0.004831288343558282,Slight or No change
370,EQ,HDFCBANK,2018-11-07,1946.55,1961.0,1964.95,1950.0,       1960.00,1957.95,1957.17,239690,469113468.35,11247,130511,54.45,11,2018,469301035.5,0.005856515373352966,Slight or No change
371,EQ,HDFCBANK,2018-11-09,1957.95,1958.2,1959.9,1936.3,       1943.30,1945.4,1949.37,2525405,4922945328.8,95895,1781131,70.53,11,2018,4912922887.0,-0.006409765315763871,Slight or No change
372,EQ,HDFCBANK,2018-11-12,1945.4,1951.5,1962.0,1917.15,       1920.85,1921.05,1935.97,1976941,3827291201.1,74961,1315900,66.56,11,2018,3797802508.0499997,-0.012516706075871409,Slight or No change
373,EQ,HDFCBANK,2018-11-13,1921.05,1919.0,1937.7,1908.2,       1929.55,1927.75,1922.55,3337605,6416714727.7,94849,2478130,74.25,11,2018,6434068038.75,0.0034876760105151394,Slight or No change
374,EQ,HDFCBANK,2018-11-14,1927.75,1938.55,1960.0,1936.6,       1959.90,1957.75,1945.75,6527659,12701184438.2,130711,5161560,79.07,11,2018,12779524407.25,0.01556218389313968,Slight or No change
375,EQ,HDFCBANK,2018-11-15,1957.75,1961.9,1977.3,1931.2,       1973.10,1975.15,1970.02,2598131,5118369305.6,81525,1644704,63.3,11,2018,5131698444.650001,0.008887753799003972,Slight or No change
376,EQ,HDFCBANK,2018-11-16,1975.15,1981.0,2013.0,1980.0,       2002.80,2004.3,2002.21,3953304,7915327251.4,159078,2739135,69.29,11,2018,7923607207.2,0.014758372781813911,Slight or No change
377,EQ,HDFCBANK,2018-11-19,2004.3,2011.0,2021.0,2001.9,       2016.10,2013.9,2014.67,3071607,6188263925.5,83092,2360849,76.86,11,2018,6185909337.3,0.0047897021403982,Slight or No change
378,EQ,HDFCBANK,2018-11-20,2013.9,2013.0,2019.6,1999.05,       2012.75,2012.45,2011.58,1426292,2869107308.9,85294,741376,51.98,11,2018,2870341335.4,-0.000719996027608194,Slight or No change
379,EQ,HDFCBANK,2018-11-21,2012.45,2012.75,2023.95,2004.0,       2019.45,2018.75,2015.13,1636401,3297556596.95,76850,1053255,64.36,11,2018,3303484518.75,0.003130512559318177,Slight or No change
380,EQ,HDFCBANK,2018-11-22,2018.75,2013.25,2035.0,2000.15,       2006.25,2005.5,2023.07,3243638,6562105543.15,115047,1938559,59.76,11,2018,6505116009.0,-0.006563467492260111,Slight or No change
381,EQ,HDFCBANK,2018-11-26,2005.5,2013.9,2052.0,2012.05,       2050.00,2049.8,2040.0,4546109,9274060072.9,165102,3534083,77.74,11,2018,9318614228.2,0.022089254549987558,Slight or No change
382,EQ,HDFCBANK,2018-11-27,2049.8,2041.05,2067.9,2040.75,       2064.00,2064.0,2056.61,3223860,6630237996.2,120598,2433069,75.47,11,2018,6654047040.0,0.006927505122450883,Slight or No change
383,EQ,HDFCBANK,2018-11-28,2064.0,2065.0,2098.6,2060.1,       2091.00,2089.25,2087.01,3255277,6793787378.2,118889,2212588,67.97,11,2018,6801087472.25,0.01223352713178305,Slight or No change
384,EQ,HDFCBANK,2018-11-29,2089.25,2101.0,2137.4,2094.0,       2132.25,2131.05,2115.77,7977159,16877830185.75,137395,4939239,61.92,11,2018,16999724686.95,0.020007179609907944,Slight or No change
385,EQ,HDFCBANK,2018-11-30,2131.05,2130.0,2137.55,2110.0,       2120.45,2128.45,2123.64,3260231,6923545037.8,113720,2370067,72.7,11,2018,6939238671.95,-0.0012200558410174756,Slight or No change
386,EQ,HDFCBANK,2018-12-03,2128.45,2131.0,2142.0,2106.9,       2111.50,2113.3,2124.73,2699964,5736686717.7,127153,1880609,69.65,12,2018,5705833921.200001,-0.0071178557166010625,Slight or No change
387,EQ,HDFCBANK,2018-12-04,2113.3,2105.4,2111.0,2078.6,       2086.90,2085.55,2087.81,2039355,4257781100.75,105043,1377607,67.55,12,2018,4253176820.2500005,-0.013131121941986512,Slight or No change
388,EQ,HDFCBANK,2018-12-05,2085.55,2078.0,2105.3,2075.95,       2103.00,2099.2,2095.14,2949711,6180060012.2,126657,2011056,68.18,12,2018,6192033331.2,0.006545036081609057,Slight or No change
389,EQ,HDFCBANK,2018-12-06,2099.2,2089.7,2101.65,2085.0,       2096.80,2097.05,2092.75,2932563,6137116154.55,112545,1841640,62.8,12,2018,6149731239.150001,-0.0010241996951217969,Slight or No change
390,EQ,HDFCBANK,2018-12-07,2097.05,2106.7,2118.0,2080.3,       2115.00,2107.6,2099.32,2475980,5197871655.75,131649,1350610,54.55,12,2018,5218375448.0,0.005030876707756038,Slight or No change
391,EQ,HDFCBANK,2018-12-10,2107.6,2065.9,2104.8,2065.9,       2084.50,2088.75,2086.54,2728764,5693679871.65,138891,1801264,66.01,12,2018,5699705805.0,-0.008943822357183495,Slight or No change
392,EQ,HDFCBANK,2018-12-11,2088.75,2056.0,2071.3,2032.0,       2056.15,2059.55,2051.47,4726445,9696150473.75,241564,2468088,52.22,12,2018,9734349799.75,-0.01397965290245351,Slight or No change
393,EQ,HDFCBANK,2018-12-12,2059.55,2066.95,2089.8,2060.1,       2084.60,2085.3,2078.41,2842622,5908146554.45,146407,1922295,67.62,12,2018,5927719656.6,0.012502731179141024,Slight or No change
394,EQ,HDFCBANK,2018-12-13,2085.3,2095.0,2125.0,2091.3,       2100.00,2101.3,2106.01,1766059,3719335180.8,105301,772172,43.72,12,2018,3711019776.7000003,0.007672756917469936,Slight or No change
395,EQ,HDFCBANK,2018-12-14,2101.3,2104.9,2118.0,2088.05,       2095.10,2095.7,2100.36,1539571,3233650712.4,86089,779545,50.63,12,2018,3226478944.7,-0.002665016894303651,Slight or No change
