,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,upper_band,lower_band,avg,jet_sd
127,JETAIRWAYS,EQ,15-Nov-2017,694.0,690.0,718.7,685.0,687.55,690.9,704.36,6883510,4848493969.45,86028,690029,10.02,736.1307804903399,516.7049337953747,626.4178571428573,54.8564616737413
128,JETAIRWAYS,EQ,16-Nov-2017,690.9,690.9,698.4,672.0,680.0,684.55,682.39,3236629,2208638952.35,46973,374736,11.58,734.3199465408778,541.4086248876939,637.8642857142859,48.22783041329599
129,JETAIRWAYS,EQ,17-Nov-2017,684.55,687.65,707.85,680.6,687.6,690.55,696.16,3173659,2209383731.35,40151,419375,13.21,738.0838136952302,554.9876148761987,646.5357142857144,45.77404970475786
130,JETAIRWAYS,EQ,20-Nov-2017,690.55,690.55,727.55,687.6,719.3,720.05,707.43,3983296,2817917968.4,44472,684003,17.17,748.029469259314,564.5276735978291,656.2785714285716,45.875448915371216
131,JETAIRWAYS,EQ,21-Nov-2017,720.05,709.0,709.0,656.25,658.95,663.5,678.97,7783599,5284823778.25,91764,1461884,18.78,745.0740922207319,577.9116220649826,661.4928571428572,41.79061753893733
132,JETAIRWAYS,EQ,22-Nov-2017,663.5,663.0,684.0,660.0,668.0,669.7,675.04,5984331,4039660700.5,71772,649454,10.85,739.8834222421623,594.5237206149808,667.2035714285715,36.339925406795395
133,JETAIRWAYS,EQ,23-Nov-2017,669.7,670.55,678.95,657.25,662.8,662.4,667.32,4642921,3098316411.85,58612,474709,10.22,738.1965718936868,601.8819995348848,670.0392857142858,34.07864308970049
134,JETAIRWAYS,EQ,24-Nov-2017,662.4,663.8,671.25,652.0,652.5,654.0,660.71,2449117,1618148074.35,30629,308819,12.61,735.719406056745,608.7520225146837,672.2357142857144,31.741845885515342
135,JETAIRWAYS,EQ,27-Nov-2017,654.0,654.95,658.0,637.1,645.5,641.2,645.31,3371458,2175621968.5,34977,807646,23.96,727.1508583278045,623.1419988150527,675.1464285714286,26.00221487818792
136,JETAIRWAYS,EQ,28-Nov-2017,641.2,646.9,661.0,645.45,654.95,657.4,654.82,3289254,2153884549.8,38854,419828,12.76,721.8483091657893,633.2588336913536,677.5535714285714,22.147368868608915
137,JETAIRWAYS,EQ,29-Nov-2017,657.4,669.0,675.0,661.0,668.35,668.75,668.15,6720198,4490114371.1,73862,675799,10.06,721.8336072056655,633.8092499371916,677.8214285714286,22.006089317118494
138,JETAIRWAYS,EQ,30-Nov-2017,668.75,672.3,684.7,665.5,680.1,679.7,674.35,6015168,4056325966.95,59662,1141335,18.97,721.341166572354,633.615976284789,677.4785714285715,21.931297571891243
139,JETAIRWAYS,EQ,01-Dec-2017,679.7,682.5,685.3,647.75,653.8,654.95,671.2,3104783,2083919190.0,32939,380260,12.25,715.3018610800516,632.07671034852,673.6892857142858,20.80628768288292
140,JETAIRWAYS,EQ,04-Dec-2017,654.95,658.0,661.5,638.35,647.0,643.8,649.17,1759744,1142368115.05,22996,146439,8.32,712.8139100127846,627.3932328443584,670.1035714285715,21.355169292106567
141,JETAIRWAYS,EQ,05-Dec-2017,643.8,640.5,681.95,626.0,680.5,677.9,656.07,5683688,3728925522.15,64995,719248,12.65,710.4798097404215,627.8701902595786,669.1750000000001,20.6524048702107
142,JETAIRWAYS,EQ,06-Dec-2017,677.9,678.95,694.55,673.0,680.55,682.7,685.35,5857333,4014332838.6,68796,486112,8.3,710.1471308705541,627.9385834151606,669.0428571428573,20.55213686384838
143,JETAIRWAYS,EQ,07-Dec-2017,682.7,685.0,705.0,685.0,695.2,696.8,697.27,6588257,4593799215.55,77652,469231,7.12,711.7201016333149,627.2584697952568,669.4892857142859,21.115407959514524
144,JETAIRWAYS,EQ,08-Dec-2017,696.8,669.4,679.4,662.1,666.0,665.85,669.92,6436096,4311669111.55,75176,569006,8.84,696.2180735106926,635.0176407750221,665.6178571428574,15.300108183917619
145,JETAIRWAYS,EQ,11-Dec-2017,665.85,675.0,699.0,675.0,692.6,696.6,691.99,6374957,4411408442.75,66890,883123,13.85,702.7134766848361,633.2508090294501,667.9821428571431,17.365666913846486
146,JETAIRWAYS,EQ,12-Dec-2017,696.6,689.9,689.9,671.6,681.0,677.7,680.25,3022914,2056350154.0,38235,405025,13.4,703.6677908644855,633.4393519926579,668.5535714285717,17.557109717956912
147,JETAIRWAYS,EQ,13-Dec-2017,677.7,683.5,689.9,674.3,677.0,677.6,680.85,2492457,1696988361.6,33835,193574,7.77,704.873647844533,634.4049235840391,669.6392857142861,17.61718106512347
148,JETAIRWAYS,EQ,14-Dec-2017,677.6,681.0,685.0,660.0,677.7,675.5,671.22,2879975,1933086658.7,32874,274215,9.52,705.3307011797014,637.0192988202992,671.1750000000003,17.07785058985053
149,JETAIRWAYS,EQ,15-Dec-2017,675.5,686.3,707.0,685.4,703.0,703.05,698.9,5739104,4011057772.6,66185,907309,15.81,709.0397578189333,642.1459564667815,675.5928571428574,16.723450338037935
150,JETAIRWAYS,EQ,18-Dec-2017,703.05,695.0,710.0,674.1,693.1,693.45,697.09,3488673,2431920279.95,39504,248045,7.11,711.1285705206615,645.2071437650534,678.1678571428574,16.48035668890203
151,JETAIRWAYS,EQ,19-Dec-2017,693.45,698.0,723.7,695.0,719.0,720.4,713.4,5214917,3720325826.35,60320,486848,9.34,721.2179366488366,642.4963490654496,681.8571428571431,19.680396895846748
152,JETAIRWAYS,EQ,20-Dec-2017,720.4,718.0,746.5,711.65,743.0,737.6,732.74,7027548,5149396763.2,77939,1148791,16.35,735.2903505592877,636.695363726427,685.9928571428574,24.648746708215203
153,JETAIRWAYS,EQ,21-Dec-2017,737.6,743.0,753.9,736.05,737.25,742.75,745.53,3227703,2406359973.25,35090,284666,8.82,746.6287881113398,637.8997833172319,692.2642857142858,27.182251198526977
154,JETAIRWAYS,EQ,22-Dec-2017,742.75,739.0,766.85,736.5,762.0,758.9,751.38,3767936,2831134877.0,39426,444422,11.79,757.9999055588462,642.9715230125828,700.4857142857145,28.75709563656585
155,JETAIRWAYS,EQ,26-Dec-2017,758.9,764.35,832.2,758.0,821.4,822.3,802.74,13976367,11219382482.6,163110,1242455,8.89,795.9963162800632,625.6036837199372,710.8000000000002,42.59815814003148
156,JETAIRWAYS,EQ,27-Dec-2017,822.3,820.0,832.0,801.05,806.0,807.4,817.05,6793252,5550407559.25,79068,742312,10.93,817.4053741390071,622.0089115752787,719.7071428571429,48.84911564093209
157,JETAIRWAYS,EQ,28-Dec-2017,807.4,811.0,825.0,806.05,820.4,816.9,816.06,4256407,3473470967.35,48719,479000,11.25,837.7072662942484,618.8641622771805,728.2857142857144,54.71077600426697
158,JETAIRWAYS,EQ,29-Dec-2017,816.9,823.0,835.1,820.1,831.5,831.95,829.37,4101542,3401710996.85,45400,710096,17.31,856.2267716775293,624.0732283224711,740.1500000000002,58.038385838764526
159,JETAIRWAYS,EQ,01-Jan-2018,831.95,832.0,856.0,825.0,841.8,841.75,842.1,4088653,3443040599.75,57185,323494,7.91,875.4313263133998,625.6043879723146,750.5178571428572,62.456734585271306
160,JETAIRWAYS,EQ,02-Jan-2018,841.75,846.0,851.0,825.7,830.0,831.4,838.1,2831065,2372728563.4,34803,236387,8.35,885.8569990249161,637.1358581179411,761.4964285714286,62.180285226743756
161,JETAIRWAYS,EQ,03-Jan-2018,831.4,837.9,874.9,832.1,870.2,870.6,855.4,4889426,4182436946.6,60105,508425,10.4,902.3404311596935,648.2238545545924,775.282142857143,63.529144151275254
162,JETAIRWAYS,EQ,04-Jan-2018,870.6,867.0,877.8,861.3,865.2,865.2,869.38,3424214,2976937041.45,43387,215289,6.29,910.3933816638457,667.2709040504401,788.8321428571429,60.7806194033514
163,JETAIRWAYS,EQ,05-Jan-2018,865.2,860.55,883.45,851.1,868.5,870.55,866.85,3235147,2804381309.1,42686,262286,8.11,918.9109783446568,682.6818787982006,800.7964285714287,59.057274886614024
164,JETAIRWAYS,EQ,08-Jan-2018,870.55,862.0,876.0,862.0,863.0,866.05,868.62,2125441,1846200188.65,32261,166456,7.83,918.2955775614831,707.9544224385169,813.125,52.58528878074155
165,JETAIRWAYS,EQ,09-Jan-2018,866.05,867.0,867.2,828.2,833.95,837.6,840.34,4751703,3993065108.45,68916,804372,16.93,912.5884907459638,730.4043663968935,821.4964285714286,45.546031087267586
166,JETAIRWAYS,EQ,10-Jan-2018,837.6,836.1,868.8,835.0,842.0,843.5,853.01,8779259,7488812364.1,117255,478718,5.45,906.7429484547644,751.3784801166643,829.0607142857143,38.841117084525024
167,JETAIRWAYS,EQ,11-Jan-2018,843.5,841.0,848.6,832.1,837.95,838.7,840.74,2321018,1951376311.1,31884,153043,6.59,895.6521673765538,776.1764040520178,835.9142857142858,29.868940831134037
168,JETAIRWAYS,EQ,12-Jan-2018,838.7,840.0,848.45,822.5,826.0,827.25,835.22,1921000,1604449100.8,26005,200405,10.43,881.5892345790899,800.0036225637675,840.7964285714287,20.396403003830596
169,JETAIRWAYS,EQ,15-Jan-2018,827.25,830.3,840.0,817.0,817.15,821.0,827.28,1749051,1446948114.6,24498,200657,11.47,881.6832373859543,799.7239054711888,840.7035714285715,20.489832978691396
170,JETAIRWAYS,EQ,16-Jan-2018,821.0,826.7,827.0,786.0,794.5,790.35,801.04,3326799,2664890317.15,45261,555866,16.71,885.4402809554465,793.5311476159825,839.4857142857145,22.977283334866016
171,JETAIRWAYS,EQ,17-Jan-2018,790.35,790.35,829.7,777.0,827.15,821.3,804.62,3898154,3136531113.35,52081,372325,9.55,885.1453245830165,794.4546754169838,839.8000000000002,22.6726622915082
172,JETAIRWAYS,EQ,18-Jan-2018,821.3,835.15,843.5,781.55,794.0,791.25,813.13,3917234,3185205890.9,51854,458589,11.71,889.1048636775066,784.6808506082078,836.8928571428572,26.10600326732467
173,JETAIRWAYS,EQ,19-Jan-2018,791.25,794.0,812.0,778.2,792.0,793.2,793.96,3427052,2720927462.35,47239,268266,7.83,890.4726555171258,776.3773444828746,833.4250000000002,28.523827758562774
174,JETAIRWAYS,EQ,22-Jan-2018,793.2,793.0,798.0,780.2,782.2,783.4,786.24,1349937,1061379417.9,21785,139575,10.34,893.0244866003868,766.9683705424707,829.9964285714287,31.514029014479064
175,JETAIRWAYS,EQ,23-Jan-2018,783.4,788.8,823.8,786.0,795.0,795.7,807.28,3633682,2933395582.7,55413,395492,10.88,885.5059700683,763.7868870745576,824.6464285714288,30.429770748435594
176,JETAIRWAYS,EQ,24-Jan-2018,795.7,795.0,796.3,762.0,782.95,774.35,776.13,3494404,2712105881.95,46240,552443,15.81,879.7593638104024,756.5549219038837,818.1571428571431,30.801110476629667
177,JETAIRWAYS,EQ,25-Jan-2018,774.35,780.05,783.0,759.0,769.0,765.8,769.14,2587980,1990519346.7,37742,392240,15.16,870.278081360722,751.0719186392784,810.6750000000002,29.8015406803609
178,JETAIRWAYS,EQ,29-Jan-2018,765.8,772.0,776.3,747.0,748.8,749.25,757.65,1725752,1307518061.35,23636,240366,13.93,861.2399144110818,743.4243713032045,802.3321428571431,29.453885776969315
179,JETAIRWAYS,EQ,30-Jan-2018,749.25,748.0,772.85,746.65,764.9,762.4,762.93,3116279,2377509605.55,43113,223132,7.16,855.7294419531466,738.1919866182824,796.9607142857145,29.384363833716044
180,JETAIRWAYS,EQ,31-Jan-2018,762.4,765.2,774.95,751.45,754.0,753.65,761.41,2047730,1559162359.7,27568,169998,8.3,846.9970571929609,734.0886570927537,790.5428571428573,28.22710002505179
181,JETAIRWAYS,EQ,01-Feb-2018,753.65,756.0,774.75,742.65,773.0,769.15,762.09,2653589,2022274814.9,42542,256275,9.66,835.6550244224605,735.4949755775395,785.575,25.040012211230223
182,JETAIRWAYS,EQ,02-Feb-2018,769.15,768.4,768.4,653.8,687.0,685.6,708.42,5685160,4027468341.1,73821,610842,10.74,843.3394602232239,707.5748254910619,775.4571428571429,33.94115868304049
183,JETAIRWAYS,EQ,05-Feb-2018,685.6,655.0,704.4,646.0,702.05,690.8,674.5,2956211,1993976331.05,48520,212671,7.19,842.330728599416,689.9835571148699,766.157142857143,38.08679287113656
184,JETAIRWAYS,EQ,06-Feb-2018,690.8,640.0,718.85,639.0,708.15,709.95,683.34,3713022,2537266437.6,62815,347002,9.35,840.7406816879017,680.08788974067,760.4142857142858,40.16319798680794
185,JETAIRWAYS,EQ,07-Feb-2018,709.95,721.0,757.15,712.9,735.5,747.0,734.43,3998764,2936813670.3,57165,303711,7.6,827.5345585880026,682.6797271262834,755.107142857143,36.2137078654298
186,JETAIRWAYS,EQ,08-Feb-2018,747.0,752.0,790.75,751.3,774.15,776.55,773.49,4912311,3799640576.8,78700,304329,6.2,824.62991879303,683.4843669212559,754.0571428571429,35.28638796794352
187,JETAIRWAYS,EQ,09-Feb-2018,776.55,760.1,798.95,760.1,789.6,791.7,785.92,4967663,3904190589.2,82770,268115,5.4,824.2708908668534,683.6291091331467,753.95,35.160445433426695
188,JETAIRWAYS,EQ,12-Feb-2018,791.7,797.0,827.2,797.0,822.5,823.4,816.33,3981483,3250219064.05,62709,624476,15.68,835.0828966150841,678.5313890992018,756.8071428571429,39.137876878970616
189,JETAIRWAYS,EQ,14-Feb-2018,823.4,828.0,830.7,796.25,802.85,803.25,814.31,3481334,2834873428.2,48079,322356,9.26,836.8705271375078,677.8223300053495,757.3464285714286,39.762049283039595
190,JETAIRWAYS,EQ,15-Feb-2018,803.25,793.25,793.7,748.55,757.55,756.2,765.17,5847764,4474538636.5,78922,416565,7.12,834.9694915964769,677.1305084035232,756.0500000000001,39.45974579823841
191,JETAIRWAYS,EQ,16-Feb-2018,756.2,760.0,779.4,735.0,744.95,739.95,755.66,5252159,3968826442.7,77639,508415,9.68,833.3496823130116,675.0574605441315,754.2035714285715,39.57305544222003
192,JETAIRWAYS,EQ,19-Feb-2018,739.95,755.0,770.5,742.1,760.0,762.7,754.63,4295470,3241491552.7,64634,397838,9.26,834.3778765117822,675.9506949167896,755.1642857142859,39.60679539874813
193,JETAIRWAYS,EQ,20-Feb-2018,762.7,760.0,764.0,746.6,751.8,751.75,753.53,2191731,1651538436.45,34675,155430,7.09,833.5223279744304,675.284814882713,754.4035714285717,39.55937827292933
194,JETAIRWAYS,EQ,21-Feb-2018,751.75,756.8,759.2,736.2,745.45,745.9,747.68,2165245,1618905612.95,37628,185172,8.55,833.0998095120269,674.6001904879736,753.8500000000003,39.624904756013365
195,JETAIRWAYS,EQ,22-Feb-2018,745.9,744.9,745.7,731.3,734.65,733.9,736.91,1909187,1406903993.5,27350,248888,13.04,830.7277211795098,671.9365645347765,751.3321428571431,39.697789161183344
196,JETAIRWAYS,EQ,23-Feb-2018,733.9,737.7,752.65,725.75,746.0,745.45,738.56,2853445,2107427065.4,42745,223709,7.84,825.6508968436885,685.5633888705977,755.6071428571431,35.02187699327269
197,JETAIRWAYS,EQ,26-Feb-2018,745.45,750.0,774.0,745.5,763.5,766.25,765.52,3403111,2605145707.55,58435,321089,9.44,820.3560815909137,701.636775551944,760.9964285714289,29.67982650974245
198,JETAIRWAYS,EQ,27-Feb-2018,766.25,763.5,770.35,740.05,744.1,742.7,751.73,2075835,1560472073.35,34028,319465,15.39,816.2623896681077,710.4090389033215,763.3357142857146,26.463337691196532
199,JETAIRWAYS,EQ,28-Feb-2018,742.7,743.45,750.7,730.0,745.0,746.1,744.01,1920592,1428933070.95,30620,108616,5.66,816.2856895596962,710.2571675831617,763.2714285714289,26.507130494133616
200,JETAIRWAYS,EQ,01-Mar-2018,746.1,750.0,760.9,727.25,745.0,742.8,752.69,2250213,1693708381.75,33385,196052,8.71,814.3412956439779,707.3801329274513,760.8607142857146,26.740290679131633
201,JETAIRWAYS,EQ,05-Mar-2018,742.8,745.45,751.95,734.1,740.0,739.9,742.23,1659987,1232091034.2,30856,107724,6.49,808.5781339404996,705.7432946309295,757.1607142857146,25.708709827392482
202,JETAIRWAYS,EQ,06-Mar-2018,739.9,743.5,751.15,713.8,719.5,720.4,735.38,1751233,1287830175.1,29415,179989,10.28,788.2267708365785,711.3803720205649,749.8035714285717,19.21159970400337
203,JETAIRWAYS,EQ,07-Mar-2018,720.4,720.0,726.65,702.2,708.15,708.0,713.11,2220142,1583205990.4,36808,159235,7.17,773.5895406961298,712.4104593038707,743.0000000000002,15.294770348064777
204,JETAIRWAYS,EQ,08-Mar-2018,708.0,708.15,717.0,655.45,691.0,693.65,687.05,4852580,3333984428.75,69190,197251,4.06,777.8447285722108,699.2195571420754,738.5321428571431,19.65629285753386
205,JETAIRWAYS,EQ,09-Mar-2018,693.65,698.0,709.75,682.0,682.0,688.35,696.8,3399667,2368884180.9,49591,171377,5.04,782.3983833850169,687.2944737578406,734.8464285714288,23.77597740679411
206,JETAIRWAYS,EQ,12-Mar-2018,688.35,693.65,701.75,677.05,689.35,689.0,686.7,2492174,1711367063.1,38570,143247,5.75,780.0780163693255,679.0862693449603,729.5821428571429,25.247936756091292
207,JETAIRWAYS,EQ,13-Mar-2018,689.0,689.0,707.45,686.6,699.45,699.3,697.86,2913967,2033536291.25,38718,203140,6.97,777.0248121119489,674.6466164594797,725.8357142857143,25.594548913117286
208,JETAIRWAYS,EQ,14-Mar-2018,699.3,699.0,717.0,690.4,716.0,714.0,706.99,3130009,2212877277.45,43598,241278,7.71,773.7287691803164,673.3855165339695,723.5571428571429,25.085813161586724
209,JETAIRWAYS,EQ,15-Mar-2018,714.0,716.5,732.5,716.5,720.9,721.9,725.96,2891483,2099089699.0,45416,258937,8.96,772.5192424980247,672.8807575019754,722.7,24.909621249012307
210,JETAIRWAYS,EQ,16-Mar-2018,721.9,725.0,726.5,700.1,704.1,703.8,712.79,2181774,1555156249.05,32642,235868,10.81,768.658545989198,670.791454010802,719.725,24.466772994599033
211,JETAIRWAYS,EQ,19-Mar-2018,703.8,705.0,709.0,669.7,672.0,673.35,682.64,2389666,1631278799.0,36974,342549,14.33,759.999038326188,666.1795331023833,713.0892857142857,23.454876305951167
212,JETAIRWAYS,EQ,20-Mar-2018,673.35,669.0,689.75,663.45,670.6,669.25,678.15,3481065,2360691105.05,50268,315900,9.07,756.8685781337947,658.8171361519194,707.842857142857,24.512860495468857
213,JETAIRWAYS,EQ,21-Mar-2018,669.25,671.0,681.4,665.0,670.0,668.35,673.41,2218052,1493656242.6,32055,262070,11.82,750.2499455315756,654.3286258969958,702.2892857142857,23.980329908644904
214,JETAIRWAYS,EQ,22-Mar-2018,668.35,671.0,671.0,638.7,640.4,641.9,651.25,3383385,2203429233.65,41828,379727,11.22,746.9822778375923,643.1820078766933,695.0821428571428,25.95006749022473
215,JETAIRWAYS,EQ,23-Mar-2018,641.9,621.0,633.5,615.05,616.85,620.05,620.9,3356605,2084110982.1,38836,240064,7.15,745.6157692387116,627.4270879041454,686.5214285714285,29.547170333641542
216,JETAIRWAYS,EQ,26-Mar-2018,620.05,616.85,624.9,605.15,615.0,616.4,613.23,2479774,1520673980.0,31262,223560,9.02,745.5322900254306,612.6534242602835,679.092857142857,33.21971644128678
217,JETAIRWAYS,EQ,27-Mar-2018,616.4,629.0,648.0,627.0,637.25,637.7,638.99,3983616,2545487143.55,53114,374283,9.4,741.7150275554877,606.4278295873694,674.0714285714286,33.821799492029555
218,JETAIRWAYS,EQ,28-Mar-2018,637.7,630.9,633.95,605.4,609.0,608.75,618.6,3647644,2256434074.95,46674,741083,20.32,742.9216465072542,593.0926392070315,668.0071428571429,37.45725182505564
219,JETAIRWAYS,EQ,02-Apr-2018,608.75,609.0,618.7,592.0,602.4,601.25,601.81,3991233,2401948649.0,49330,931816,23.35,743.5741696359107,579.997258935518,661.7857142857143,40.89422767509819
220,JETAIRWAYS,EQ,03-Apr-2018,601.25,605.0,615.7,592.0,613.25,612.95,603.65,4636971,2799085915.55,78629,1084071,23.38,740.4260444163772,572.2810984407658,656.3535714285715,42.03623649390285
221,JETAIRWAYS,EQ,04-Apr-2018,612.95,617.9,632.55,598.25,603.6,603.95,618.21,7043234,4354174098.25,86819,1270936,18.04,734.0758261971998,565.0098880885148,649.5428571428573,42.26648452717124
222,JETAIRWAYS,EQ,05-Apr-2018,603.95,618.0,629.0,616.25,624.35,625.3,623.02,3765615,2346046522.7,54466,385918,10.25,719.8580784943904,566.5562072198954,643.2071428571429,38.325467818623736
223,JETAIRWAYS,EQ,06-Apr-2018,625.3,624.0,624.15,610.7,620.55,621.05,617.47,2671136,1649340287.6,33873,204577,7.66,698.4334270117085,573.5737158454344,636.0035714285715,31.214927791568503
224,JETAIRWAYS,EQ,09-Apr-2018,621.05,622.0,633.4,619.0,630.65,630.15,625.75,2814960,1761470053.3,40910,562338,19.98,679.4722173833734,582.0134969023411,630.7428571428572,24.36468012025805
225,JETAIRWAYS,EQ,10-Apr-2018,630.15,632.3,636.55,613.0,621.9,619.1,622.25,3064787,1907049359.4,42543,373339,12.18,669.2117170581613,584.5239972275532,626.8678571428572,21.171929957652026
226,JETAIRWAYS,EQ,11-Apr-2018,619.1,616.0,621.9,602.1,616.0,617.75,611.87,4364793,2670667507.8,53787,475656,10.9,657.9398292312536,588.438742197318,623.1892857142858,17.37527175848391
227,JETAIRWAYS,EQ,12-Apr-2018,617.75,611.5,629.5,610.1,623.9,625.55,621.5,3306594,2055037555.8,44783,239523,7.24,643.402712158382,596.8615735559038,620.1321428571429,11.635284650619582
228,JETAIRWAYS,EQ,13-Apr-2018,625.55,622.8,631.5,616.35,626.3,624.35,623.83,2422134,1511009541.85,32758,234460,9.68,638.7387640949739,599.018378762169,618.8785714285715,9.930096333201224
229,JETAIRWAYS,EQ,16-Apr-2018,624.35,617.6,622.7,611.5,612.55,614.1,616.18,1994945,1229246877.15,29824,261427,13.1,638.4598959780083,598.4472468791348,618.4535714285715,10.00316227471834
230,JETAIRWAYS,EQ,17-Apr-2018,614.1,615.0,645.8,615.0,645.5,643.8,631.47,4464687,2819300377.85,59134,822707,18.43,644.4965920046992,596.3248365667297,620.4107142857144,12.04293885949239
231,JETAIRWAYS,EQ,18-Apr-2018,643.8,640.55,645.0,615.3,618.0,617.75,630.56,3987796,2514542050.4,50833,471506,11.82,640.9307655439059,597.0406630275229,618.9857142857144,10.972525629095724
232,JETAIRWAYS,EQ,19-Apr-2018,617.75,613.5,628.9,604.95,619.0,621.85,616.25,4968439,3061819249.6,59584,409049,8.23,641.089827162264,598.7530299805934,619.9214285714287,10.584199295417646
233,JETAIRWAYS,EQ,20-Apr-2018,621.85,615.9,631.3,613.1,624.0,625.7,625.06,2779194,1737169451.55,40957,337303,12.14,640.0517801837376,603.283934101977,621.6678571428573,9.191961520440161
234,JETAIRWAYS,EQ,23-Apr-2018,625.7,625.6,629.0,614.3,619.9,618.2,619.32,1904436,1179447202.95,22956,192386,10.1,639.8663877066268,604.2193265790878,622.0428571428573,8.911765281884767
235,JETAIRWAYS,EQ,24-Apr-2018,618.2,620.0,631.6,618.5,626.2,625.9,624.61,2212171,1381747972.05,30997,346419,15.66,638.1346032844551,609.0868252869736,623.6107142857144,7.261944499370369
236,JETAIRWAYS,EQ,25-Apr-2018,625.9,626.0,638.75,611.0,615.65,615.4,625.68,3277260,2050510944.15,40999,522629,15.95,638.0248994270956,607.7822434300475,622.9035714285716,7.560663999262051
237,JETAIRWAYS,EQ,26-Apr-2018,615.4,618.0,623.9,612.6,619.65,620.1,619.21,1896248,1174170123.9,24109,360355,19.0,638.0013347463298,607.6700938250992,622.8357142857145,7.582810230307628
238,JETAIRWAYS,EQ,27-Apr-2018,620.1,624.5,634.75,618.1,621.15,623.1,626.8,2114146,1325155095.65,28098,255563,12.09,636.9082881290728,607.7559975852134,622.3321428571431,7.28807263596483
239,JETAIRWAYS,EQ,30-Apr-2018,623.1,621.0,651.4,618.7,642.1,643.25,638.22,4458418,2845456511.5,54887,640047,14.36,642.2523179209832,605.8619677933029,624.057142857143,9.097587531920043
240,JETAIRWAYS,EQ,02-May-2018,643.25,640.0,646.5,583.0,591.2,592.9,614.53,4425278,2719466246.15,58873,742266,16.77,646.8575404090557,597.7067453052305,622.2821428571431,12.287698775956304
241,JETAIRWAYS,EQ,03-May-2018,592.9,588.9,588.9,507.35,520.0,520.05,536.64,12283361,6591771550.65,177253,1257368,10.24,674.5114873662347,554.9813697766227,614.7464285714287,29.882529397403005
242,JETAIRWAYS,EQ,04-May-2018,520.05,520.0,534.0,508.0,512.0,512.25,521.49,6154342,3209425124.7,81683,588742,9.57,687.3604146357465,526.1181567928253,606.7392857142859,40.310564460730276
243,JETAIRWAYS,EQ,07-May-2018,512.25,515.0,525.9,505.3,509.0,510.1,516.83,4320054,2232717939.5,57129,376021,8.7,694.8039937799842,503.81743479144455,599.3107142857144,47.746639747134935
244,JETAIRWAYS,EQ,08-May-2018,510.1,513.85,521.95,508.0,509.0,510.75,514.3,3042627,1564826554.7,52801,306969,10.09,692.4430104604356,487.17127525385047,589.807142857143,51.317933801646284
245,JETAIRWAYS,EQ,09-May-2018,510.75,509.5,509.5,494.4,501.0,499.4,500.28,3649726,1825899342.7,48768,377048,10.33,693.1611841065396,469.54595875060363,581.3535714285716,55.903806338984005
246,JETAIRWAYS,EQ,10-May-2018,499.4,501.0,505.75,480.5,484.0,483.95,491.55,3669006,1803486834.1,47999,414121,11.29,691.9096054217949,451.0975374353483,571.5035714285716,60.20301699661167
247,JETAIRWAYS,EQ,11-May-2018,483.95,488.0,493.9,474.2,476.8,479.75,483.87,4307258,2084135150.7,64434,361525,8.39,686.4422621250973,435.714880732046,561.0785714285716,62.68184534826281
248,JETAIRWAYS,EQ,14-May-2018,479.75,480.7,487.35,460.75,461.35,464.4,472.74,2879891,1361443374.65,40709,363898,12.64,680.7379598338578,419.44775445185707,550.0928571428574,65.32255134550016
249,JETAIRWAYS,EQ,15-May-2018,464.4,465.0,473.5,435.25,437.8,438.2,454.55,4320788,1964024566.65,58954,638406,14.78,672.2508926406915,401.12053593073756,536.6857142857145,67.78258917748849
