,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,upper_band,lower_band,avg,jet_sd
250,JETAIRWAYS,EQ,16-May-2018,438.2,436.0,454.75,421.1,444.6,445.2,439.13,6273028,2754681487.95,83177,435796,6.95,660.2123481034062,388.84479475373723,524.5285714285717,67.84188833741725
251,JETAIRWAYS,EQ,17-May-2018,445.2,446.0,453.9,434.25,439.0,439.3,443.26,3922058,1738475230.65,47327,346673,8.84,642.443466348782,380.78510507979,511.614285714286,65.41459031724798
252,JETAIRWAYS,EQ,18-May-2018,439.3,439.0,446.8,413.1,416.0,417.0,429.2,4273825,1834314231.2,55001,537133,12.57,619.8269912093581,373.95872307635676,496.8928571428574,61.467067033250316
253,JETAIRWAYS,EQ,21-May-2018,417.0,416.0,417.0,393.5,400.0,400.45,403.78,4148966,1675286222.4,50807,370023,8.92,579.9899093220141,379.11009067798636,479.55000000000024,50.21995466100695
254,JETAIRWAYS,EQ,22-May-2018,400.45,397.25,427.0,388.2,418.3,420.0,410.73,6811929,2797853843.05,86608,509016,7.47,548.2493391991223,386.15066080087826,467.2000000000003,40.524669599561015
255,JETAIRWAYS,EQ,23-May-2018,420.0,415.0,434.8,413.35,417.0,421.1,424.81,5702023,2422275219.6,70845,507680,8.9,538.5432057259675,381.7210799883189,460.13214285714315,39.20553143441214
256,JETAIRWAYS,EQ,24-May-2018,421.1,395.15,402.8,370.05,392.95,391.7,388.92,13739326,5343454217.9,150345,929787,6.77,531.7338841003361,371.30897304252153,451.5214285714288,40.10622776445366
257,JETAIRWAYS,EQ,25-May-2018,391.7,391.7,409.35,383.6,407.0,405.0,399.68,6240933,2494398894.8,73651,446125,7.15,520.180939315964,367.8476321126079,444.01428571428596,38.08332680083901
258,JETAIRWAYS,EQ,28-May-2018,405.0,417.15,444.9,414.4,434.45,436.8,432.34,11259044,4867752388.7,127515,936745,8.32,504.510776366608,372.9535093476782,438.7321428571431,32.889316754732455
259,JETAIRWAYS,EQ,29-May-2018,436.8,434.4,434.4,416.8,420.6,420.75,425.06,4489849,1908464705.35,52441,477744,10.64,489.30932284214146,376.9192485864305,433.114285714286,28.09751856392774
260,JETAIRWAYS,EQ,30-May-2018,420.75,420.0,430.65,415.15,423.0,425.3,424.79,3562811,1513449560.4,43763,316717,8.89,476.9448957164034,380.9051042835972,428.9250000000003,24.009947858201556
261,JETAIRWAYS,EQ,31-May-2018,425.3,424.0,429.45,405.8,413.3,412.85,416.2,3996282,1663258265.2,45202,527215,13.19,462.77582081430245,385.5170363285553,424.1464285714289,19.314696121436786
262,JETAIRWAYS,EQ,01-Jun-2018,412.85,414.95,422.65,396.6,397.7,399.15,408.54,4680261,1912089957.6,58076,398768,8.52,452.5362915777905,386.4351369936387,419.4857142857146,16.525288646037957
263,JETAIRWAYS,EQ,04-Jun-2018,399.15,403.85,412.4,396.55,402.15,402.8,404.99,5364373,2172538840.65,65251,533319,9.94,449.2480526792847,384.6662330350017,416.9571428571432,16.145454911070757
264,JETAIRWAYS,EQ,05-Jun-2018,402.8,402.0,409.15,391.5,394.25,395.3,397.12,3442869,1367220615.3,45908,397147,11.54,443.17307404401737,383.61264024169765,413.3928571428575,14.890108450579941
265,JETAIRWAYS,EQ,06-Jun-2018,395.3,396.3,405.0,391.5,403.0,402.4,399.86,2943763,1177104826.3,44148,247472,8.41,436.9792960616404,384.534989652646,410.7571428571432,13.111076602248607
266,JETAIRWAYS,EQ,07-Jun-2018,402.4,406.05,421.0,404.25,411.8,412.05,414.47,4132149,1712647589.0,57582,431229,10.44,436.39559577584293,384.4115470813007,410.4035714285718,12.99601217363555
267,JETAIRWAYS,EQ,08-Jun-2018,412.05,408.5,408.5,397.2,397.7,399.7,400.28,4395214,1759325961.2,62372,942605,21.45,436.4333280084966,384.26667199150415,410.35000000000036,13.041664004248116
268,JETAIRWAYS,EQ,11-Jun-2018,399.7,401.7,406.5,397.65,401.0,400.2,402.52,2392944,963205854.45,30796,254102,10.62,434.91204755484046,382.95938101658885,408.93571428571465,12.988166634562901
269,JETAIRWAYS,EQ,12-Jun-2018,400.2,402.0,403.5,385.4,390.1,390.7,392.02,4321952,1694288051.75,55867,803650,18.59,433.4335543602142,380.09501706835783,406.764285714286,13.334634322964098
270,JETAIRWAYS,EQ,13-Jun-2018,390.7,392.0,400.0,389.0,390.35,392.3,395.7,2740222,1084313987.7,34629,379274,13.84,433.37386168821735,380.2404240260691,406.8071428571432,13.283359415537056
271,JETAIRWAYS,EQ,14-Jun-2018,392.3,392.45,395.95,385.1,388.7,388.6,389.99,2059808,803304175.95,29003,315793,15.33,433.93544052985527,377.335988041574,405.63571428571464,14.149863122070318
272,JETAIRWAYS,EQ,15-Jun-2018,388.6,390.0,395.7,385.05,386.35,387.85,390.16,2695778,1051775851.9,33540,255206,9.47,425.52113859113985,378.7574328374323,402.1392857142861,11.690926438426883
273,JETAIRWAYS,EQ,18-Jun-2018,387.85,394.1,399.2,388.5,390.15,391.05,394.24,2861361,1128050098.9,44647,350564,12.25,421.4325755587964,378.60313872691864,400.0178571428575,10.70735920796943
274,JETAIRWAYS,EQ,19-Jun-2018,391.05,389.9,394.8,386.65,387.0,388.35,390.47,2208031,862163186.9,31164,254295,11.52,413.9254611797711,380.83168167737256,397.37857142857183,8.273444875599624
275,JETAIRWAYS,EQ,20-Jun-2018,388.35,389.95,390.25,377.45,382.5,381.25,381.65,3014939,1150648772.3,41026,324239,10.75,411.1913581718166,379.0514989710413,395.12142857142896,8.03496480019382
276,JETAIRWAYS,EQ,21-Jun-2018,381.25,383.5,388.0,368.2,377.0,374.5,378.21,3724178,1408504019.95,44504,458379,12.31,412.61529130684164,374.1061372645877,393.36071428571466,9.627288510563481
277,JETAIRWAYS,EQ,22-Jun-2018,374.5,377.95,390.0,376.15,386.9,387.5,385.53,6466149,2492892643.15,75913,658282,10.18,410.94262857146833,373.5930857142467,392.2678571428575,9.337385714305421
278,JETAIRWAYS,EQ,25-Jun-2018,387.5,388.0,393.5,373.8,376.65,378.05,382.08,3076970,1175652584.1,37218,413465,13.44,411.0751150356461,370.99631353578326,391.0357142857147,10.019700374965698
279,JETAIRWAYS,EQ,26-Jun-2018,378.05,380.5,384.0,372.4,375.5,375.35,377.28,2874798,1084598327.8,36363,248890,8.66,409.63315474649517,368.57398811064854,389.10357142857185,10.264791658961665
280,JETAIRWAYS,EQ,27-Jun-2018,375.35,376.0,377.0,350.1,351.9,354.55,361.44,3711541,1341516238.9,43291,592556,15.97,408.5369489331341,361.45590820972393,384.996428571429,11.770260180852546
281,JETAIRWAYS,EQ,28-Jun-2018,354.55,346.05,351.25,328.0,330.15,332.3,338.67,6001292,2032451054.85,65845,656000,10.93,415.42740674283965,344.936878971447,380.18214285714333,17.622631942848155
282,JETAIRWAYS,EQ,29-Jun-2018,332.3,333.0,349.9,327.7,343.1,346.9,341.3,7774326,2653381936.45,84447,519560,6.68,413.75582087420685,338.99417912579406,376.37500000000045,18.6904104371032
283,JETAIRWAYS,EQ,02-Jul-2018,346.9,348.95,354.25,334.1,341.5,342.75,342.77,5603929,1920854605.15,59253,339883,6.07,413.3423640917666,332.55763590823426,372.95000000000044,20.196182045883106
284,JETAIRWAYS,EQ,03-Jul-2018,342.75,341.9,348.0,335.5,343.4,342.25,342.14,4106862,1405137715.55,40587,357961,8.72,411.22327447962266,327.52672552037825,369.37500000000045,20.92413723981109
285,JETAIRWAYS,EQ,04-Jul-2018,342.25,344.0,346.8,336.1,340.3,340.45,341.38,4234957,1445742161.7,48304,258265,6.1,408.877919248102,322.99350932332743,365.9357142857147,21.471102481193654
286,JETAIRWAYS,EQ,05-Jul-2018,340.45,341.75,342.7,332.3,334.25,334.45,338.15,2713759,917651171.25,30617,292375,10.77,406.1512735943899,318.091583548468,362.12142857142896,22.014922511480485
287,JETAIRWAYS,EQ,06-Jul-2018,334.45,334.9,350.6,334.05,344.0,345.0,343.12,4635277,1590466448.3,57592,536531,11.57,400.3619209991725,317.30236471511387,358.8321428571432,20.76488907101465
288,JETAIRWAYS,EQ,09-Jul-2018,345.0,348.0,352.0,343.5,346.7,345.9,346.88,2481834,860900475.75,31612,196431,7.91,394.1207917053105,317.47920829469007,355.8000000000003,19.160395852655117
289,JETAIRWAYS,EQ,10-Jul-2018,345.9,347.0,360.0,345.45,347.7,348.7,353.41,4751755,1679322431.25,57503,353270,7.43,388.99140466036386,317.95859533963676,353.4750000000003,17.758202330181785
290,JETAIRWAYS,EQ,11-Jul-2018,348.7,347.5,349.5,336.65,337.5,338.6,341.76,3088854,1055655630.95,34722,412956,13.37,385.0450907900446,316.77633778138465,350.9107142857146,17.067188252164968
291,JETAIRWAYS,EQ,12-Jul-2018,338.6,350.0,358.9,342.6,342.8,344.65,351.15,8076072,2835929272.7,89760,579306,7.17,374.7745384218462,320.9254615781544,347.8500000000003,13.46226921092296
292,JETAIRWAYS,EQ,13-Jul-2018,344.65,346.0,347.25,330.05,331.3,331.95,336.06,4931198,1657191585.2,56004,627255,12.72,366.36041915089174,322.75386656339447,344.5571428571431,10.901638146874326
293,JETAIRWAYS,EQ,16-Jul-2018,331.95,330.95,330.95,302.5,305.5,305.85,314.33,5840446,1835842825.5,63323,781948,13.39,362.7977590501302,316.3879552355847,339.59285714285744,11.602450953636376
294,JETAIRWAYS,EQ,17-Jul-2018,305.85,313.55,319.85,307.2,314.0,315.3,313.88,7116559,2233713534.65,74075,503399,7.07,361.6359285325689,311.94264289600306,336.789285714286,12.423321409141476
295,JETAIRWAYS,EQ,18-Jul-2018,315.3,315.45,321.25,302.6,308.95,307.65,311.31,5138154,1599550353.25,52036,575511,11.2,364.33831552332225,305.718827333821,335.02857142857164,14.654872047375308
296,JETAIRWAYS,EQ,19-Jul-2018,307.65,309.8,314.35,296.2,310.0,309.8,306.08,5546937,1697806333.0,58229,504295,9.09,363.70407625684095,301.0530666003025,332.3785714285717,15.662752414134617
297,JETAIRWAYS,EQ,20-Jul-2018,309.8,310.0,310.05,299.1,302.85,303.1,304.54,3068640,934523277.05,33424,360527,11.75,363.85972413955983,295.2331330032979,329.54642857142886,17.156647784065477
298,JETAIRWAYS,EQ,23-Jul-2018,303.1,304.0,324.0,301.4,315.1,315.25,313.36,5297906,1660149421.05,55801,622866,11.76,361.89048823177296,293.3452260539419,327.6178571428574,17.136315544457783
299,JETAIRWAYS,EQ,24-Jul-2018,315.25,315.0,323.05,313.0,317.05,317.0,317.85,3379150,1074072995.5,42427,302735,8.96,359.8036094890356,292.08210479667935,325.94285714285746,16.930376173089062
300,JETAIRWAYS,EQ,25-Jul-2018,317.0,318.0,319.35,305.9,307.35,308.25,311.92,3019780,941915430.9,33649,441292,14.61,358.7919548498942,289.3509022929636,324.0714285714289,17.36026313923265
301,JETAIRWAYS,EQ,26-Jul-2018,308.25,307.0,311.4,303.0,308.0,307.5,307.41,3048946,937288099.6,32807,255879,8.39,354.92394162237105,287.86177266334386,321.39285714285745,16.765542239756787
302,JETAIRWAYS,EQ,27-Jul-2018,307.5,308.0,317.9,308.0,313.5,312.95,313.47,3261849,1022486256.6,38536,383395,11.75,349.65962029946877,288.41895112910333,319.03928571428605,15.31016729259135
303,JETAIRWAYS,EQ,30-Jul-2018,312.95,315.05,325.6,312.75,318.0,318.35,320.06,4068967,1302293340.9,47627,571353,14.04,342.30392487302134,291.4389322698366,316.87142857142896,12.71624815079619
304,JETAIRWAYS,EQ,31-Jul-2018,318.35,307.55,311.45,304.0,308.95,309.0,307.97,4743176,1460747540.15,48314,628706,13.25,337.1479671159249,292.3663185983615,314.7571428571432,11.195412129390872
305,JETAIRWAYS,EQ,01-Aug-2018,309.0,312.0,314.6,308.1,310.0,311.05,311.18,2766093,860765345.7,30383,282074,10.2,326.70345608721516,298.0108296270713,312.35714285714323,7.173156615035968
306,JETAIRWAYS,EQ,02-Aug-2018,311.05,310.0,333.8,307.2,330.4,331.15,322.93,8297531,2679482825.25,83315,1018546,12.28,326.31263166405546,298.28736833594525,312.30000000000035,7.006315832027551
307,JETAIRWAYS,EQ,03-Aug-2018,331.15,323.9,323.9,301.1,307.2,308.3,310.1,20142776,6246324590.3,198058,2121147,10.53,326.19885626447154,298.7511437355292,312.47500000000036,6.861928132235585
308,JETAIRWAYS,EQ,06-Aug-2018,308.3,303.5,314.9,299.95,306.65,307.25,307.64,9106757,2801647241.1,91974,678781,7.45,325.78757053567176,298.012429464329,311.9000000000004,6.943785267835695
309,JETAIRWAYS,EQ,07-Aug-2018,307.25,308.5,312.7,303.0,303.6,304.6,306.67,4726611,1449501900.1,47011,573096,12.12,325.94746429071176,297.4168214235748,311.6821428571433,7.132660716784233
310,JETAIRWAYS,EQ,08-Aug-2018,304.6,302.1,306.5,290.7,292.55,294.2,298.87,7240952,2164083978.0,65231,943305,13.03,327.62949234007783,293.5062219456372,310.5678571428575,8.530817598610144
311,JETAIRWAYS,EQ,09-Aug-2018,294.2,296.0,308.0,286.1,303.35,301.75,297.99,12888298,3840590449.35,114825,1131143,8.78,327.72901171110425,293.2138454317536,310.47142857142893,8.628791569837666
312,JETAIRWAYS,EQ,10-Aug-2018,301.75,271.6,285.9,258.0,276.0,276.1,278.35,23187485,6454135782.3,227829,1338424,5.77,332.5872073875785,282.76279261242223,307.67500000000035,12.456103693789062
313,JETAIRWAYS,EQ,13-Aug-2018,276.1,274.0,292.0,266.35,287.4,286.6,278.72,14719731,4102682331.6,138851,1053659,7.16,332.1534224682715,278.85372038887215,305.50357142857183,13.32492551984984
314,JETAIRWAYS,EQ,14-Aug-2018,286.6,283.95,290.7,277.7,284.7,283.45,281.84,10079806,2840878814.65,79224,544051,5.4,332.78426067063776,274.6800250436487,303.73214285714323,14.526058906747274
315,JETAIRWAYS,EQ,16-Aug-2018,283.45,289.9,303.95,289.0,302.0,300.25,294.68,10275916,3028153538.15,95218,1053003,10.25,332.23553598079917,274.19303544777307,303.2142857142861,14.510625133256525
316,JETAIRWAYS,EQ,17-Aug-2018,300.25,303.25,310.0,298.2,300.15,300.9,305.43,7022196,2144758479.3,68635,534770,7.62,330.84085507705163,273.86628778009197,302.3535714285718,14.243641824239903
317,JETAIRWAYS,EQ,20-Aug-2018,300.9,304.0,307.0,295.1,304.0,301.4,302.28,7737820,2338981838.65,82366,537157,6.94,328.10128260309745,274.18443168261746,301.14285714285745,13.479212730119995
318,JETAIRWAYS,EQ,21-Aug-2018,301.4,297.4,297.4,289.65,291.5,292.5,293.31,7424446,2177699277.6,68457,608070,8.19,326.88569351181417,273.04287791675796,299.96428571428606,13.460703898764065
319,JETAIRWAYS,EQ,23-Aug-2018,292.5,292.5,292.5,280.1,280.5,282.1,285.17,4217824,1202776960.0,43894,629299,14.92,325.5862063099265,270.20665083293125,297.8964285714289,13.844888869248813
320,JETAIRWAYS,EQ,24-Aug-2018,282.1,278.7,282.5,275.0,275.3,275.85,277.7,4559821,1266282452.35,46711,466514,10.23,316.5034491154365,271.3894080274214,293.94642857142895,11.278510272003771
321,JETAIRWAYS,EQ,27-Aug-2018,275.85,276.0,288.7,271.25,282.1,282.25,278.92,9836496,2743549895.2,95275,478679,4.87,313.82523620284553,270.34619236858384,292.0857142857147,10.869760958565424
322,JETAIRWAYS,EQ,28-Aug-2018,282.25,277.0,302.9,271.65,299.8,295.45,286.53,24473804,7012372666.8,197806,1368361,5.59,311.2996172593924,271.18609702632267,291.24285714285753,10.028380058267441
323,JETAIRWAYS,EQ,29-Aug-2018,295.45,295.95,302.6,289.1,291.1,291.3,295.43,9606837,2838129208.95,82480,809085,8.42,308.8263551788233,271.7593591068918,290.29285714285754,9.26674901798287
324,JETAIRWAYS,EQ,30-Aug-2018,291.3,288.0,289.9,281.45,286.8,286.95,285.19,6361202,1814126117.45,52249,560962,8.82,308.2432575913417,271.30674240865915,289.77500000000043,9.23412879567063
325,JETAIRWAYS,EQ,31-Aug-2018,286.95,280.1,285.4,277.0,282.45,282.55,281.78,5598066,1577401503.05,46572,442305,7.9,305.86533027402083,270.9418125831229,288.40357142857187,8.730879422724485
326,JETAIRWAYS,EQ,03-Sep-2018,282.55,284.4,288.6,282.5,285.4,285.5,285.54,3219445,919283971.0,30055,382927,11.89,305.16808260374364,272.98191739625724,289.07500000000044,8.046541301871605
327,JETAIRWAYS,EQ,04-Sep-2018,285.5,283.0,283.0,268.1,268.65,271.6,276.33,6284539,1736626610.55,55458,695589,11.07,306.60784985647035,269.3992930006734,288.0035714285719,9.30213921394924
328,JETAIRWAYS,EQ,05-Sep-2018,271.6,265.5,272.0,262.1,265.05,266.5,266.17,8438186,2245971323.65,59301,359741,4.26,308.60347054875353,264.98224373696166,286.7928571428576,10.905306702947973
329,JETAIRWAYS,EQ,06-Sep-2018,266.5,268.45,278.5,268.35,271.95,274.2,273.97,5667934,1552825565.25,42578,303332,5.35,306.2361550159955,263.62813069829116,284.93214285714333,10.652006079426096
330,JETAIRWAYS,EQ,07-Sep-2018,274.2,271.0,282.4,266.15,278.25,275.85,273.04,6315660,1724405579.05,39816,410049,6.49,302.81508892512596,263.4706253605893,283.1428571428576,9.836115891134174
331,JETAIRWAYS,EQ,10-Sep-2018,275.85,280.0,283.45,275.75,278.55,278.75,279.61,3682794,1029745161.7,35077,371166,10.08,298.23122868638154,264.81877131361944,281.5250000000005,8.353114343190521
332,JETAIRWAYS,EQ,11-Sep-2018,278.75,278.5,282.4,268.3,270.95,269.8,276.35,2979164,823297817.8,24717,295951,9.93,296.4266305737504,263.38051228339344,279.9035714285719,8.261529572589234
333,JETAIRWAYS,EQ,12-Sep-2018,269.8,270.0,273.0,258.5,263.7,264.9,263.8,3797439,1001755611.4,33109,304007,8.01,296.9585676538373,260.39143234616364,278.67500000000047,9.1417838269184
334,JETAIRWAYS,EQ,14-Sep-2018,264.9,269.65,272.8,263.2,266.5,266.5,268.54,2635304,707693611.85,22365,207461,7.87,297.38551530376276,258.6287704105239,278.0071428571433,9.689186223309715
335,JETAIRWAYS,EQ,17-Sep-2018,266.5,266.0,272.2,262.0,264.0,265.25,267.33,2875474,768696385.6,24707,235907,8.2,297.1326195324361,256.453094753279,276.79285714285754,10.169881194789259
336,JETAIRWAYS,EQ,18-Sep-2018,265.25,266.5,267.9,251.65,254.0,253.85,259.09,3805976,986109149.1,37983,485593,12.76,294.57061629546695,253.07224084739107,273.821428571429,10.374593862018964
337,JETAIRWAYS,EQ,19-Sep-2018,253.85,253.85,254.0,238.5,241.2,243.15,243.63,6477896,1578204155.05,68522,428586,6.62,294.36196152399884,246.4023241902878,270.3821428571433,11.989909333427754
338,JETAIRWAYS,EQ,21-Sep-2018,243.15,227.1,242.35,223.65,229.3,229.45,230.61,9785371,2256606538.0,90458,848826,8.67,296.82704261077964,235.7229573892212,266.27500000000043,15.276021305389614
339,JETAIRWAYS,EQ,24-Sep-2018,229.45,231.15,231.15,211.35,214.0,213.7,217.83,5234957,1140305248.45,43496,404644,7.73,301.3352110203811,221.37907469390547,261.3571428571433,19.989034081618914
340,JETAIRWAYS,EQ,25-Sep-2018,213.7,207.65,211.7,188.5,191.75,192.45,200.83,9009366,1809342349.85,71231,716552,7.95,306.57196673388694,202.84946183754244,254.7107142857147,25.93062622408613
341,JETAIRWAYS,EQ,26-Sep-2018,192.45,192.0,196.9,188.0,190.65,192.05,192.92,6007128,1158900367.55,49492,396366,6.6,309.61612681852307,188.44101603862063,249.02857142857187,30.293777694975613
342,JETAIRWAYS,EQ,27-Sep-2018,192.05,182.5,187.8,173.15,183.2,183.4,181.18,13716065,2485068142.65,105972,579692,4.23,312.0161574024929,174.16955688322224,243.09285714285758,34.46165012981768
343,JETAIRWAYS,EQ,28-Sep-2018,183.4,182.4,193.8,173.15,179.5,180.1,182.56,11082570,2023222876.95,93567,548576,4.95,310.39185937146357,162.35099777139447,236.37142857142902,37.01021540001727
344,JETAIRWAYS,EQ,01-Oct-2018,180.1,172.8,177.0,162.8,171.5,171.35,169.47,7429791,1259111508.35,59596,267937,3.61,306.7551985825004,151.0590871317862,228.9071428571433,38.92402786267854
345,JETAIRWAYS,EQ,03-Oct-2018,171.35,168.0,185.6,164.1,173.0,177.2,175.39,10281077,1803148903.95,82219,490321,4.77,298.4124492842886,144.89469357285515,221.65357142857187,38.37943892785837
346,JETAIRWAYS,EQ,04-Oct-2018,177.2,170.9,203.9,169.1,185.5,197.1,187.25,14575514,2729300243.0,113834,678159,4.65,288.9038716158211,144.01755695560826,216.4607142857147,36.22157866505321
347,JETAIRWAYS,EQ,05-Oct-2018,197.1,186.5,198.0,178.05,180.0,182.4,187.56,10130374,1900038204.1,88469,426998,4.22,279.3677744856286,141.7679398000865,210.56785714285755,34.39995867138552
348,JETAIRWAYS,EQ,08-Oct-2018,182.4,181.0,185.45,176.75,180.2,180.95,180.88,5819693,1052683015.0,50154,229207,3.94,266.7460090945484,142.16827661973812,204.45714285714325,31.144433118702565
349,JETAIRWAYS,EQ,09-Oct-2018,180.95,184.0,184.0,169.2,177.0,175.75,175.29,6734104,1180389017.95,64647,262240,3.89,251.17042658142765,144.95814484714458,198.06428571428611,26.553070433570774
350,JETAIRWAYS,EQ,10-Oct-2018,175.75,186.8,199.7,180.7,188.3,189.05,188.13,12238130,2302396476.55,103150,593942,4.85,235.80817320331533,151.06325536811408,193.4357142857147,21.186229458800312
351,JETAIRWAYS,EQ,11-Oct-2018,189.05,183.6,198.2,179.6,191.1,191.2,192.32,10992075,2113998656.55,97846,483044,4.39,220.98494610948217,158.46505389051862,189.7250000000004,15.62997305474088
352,JETAIRWAYS,EQ,12-Oct-2018,191.2,196.0,204.8,195.45,199.15,200.75,200.72,8098882,1625596376.05,64906,489015,6.04,210.27853103793973,165.0714689620611,187.6750000000004,11.301765518969656
353,JETAIRWAYS,EQ,15-Oct-2018,200.75,200.0,207.75,190.65,203.35,201.75,196.41,6726821,1321239874.5,58112,291600,4.33,205.80395958062144,167.83889756223653,186.82142857142898,9.491265504596226
354,JETAIRWAYS,EQ,16-Oct-2018,201.75,202.65,222.85,199.4,218.5,219.0,212.09,12469365,2644589515.5,113103,687884,5.52,214.28540289138158,163.15031139433358,188.71785714285758,12.783772874262002
355,JETAIRWAYS,EQ,17-Oct-2018,219.0,220.0,223.5,212.2,216.4,216.55,216.28,8014226,1733313156.1,58874,372344,4.65,220.05565626920918,160.88005801650598,190.46785714285758,14.793899563175792
356,JETAIRWAYS,EQ,19-Oct-2018,216.55,223.2,234.9,223.1,226.5,229.7,229.38,10856279,2490168091.15,79208,577621,5.32,229.64338655201348,157.90661344798733,193.7750000000004,17.93419327600654
357,JETAIRWAYS,EQ,22-Oct-2018,229.7,223.2,224.0,208.15,213.95,211.6,217.28,6580251,1429728296.85,53333,379610,5.77,232.1491821839616,159.9008178160392,196.0250000000004,18.062091091980605
358,JETAIRWAYS,EQ,23-Oct-2018,211.6,207.0,220.0,207.0,212.95,212.75,212.89,6641537,1413898114.45,49238,262700,3.96,233.12912396352814,164.83516175075843,198.9821428571433,17.073490553192432
359,JETAIRWAYS,EQ,24-Oct-2018,212.75,220.0,224.0,213.75,221.7,220.65,218.45,7098613,1550683878.3,53493,336359,4.74,235.5968474201603,168.57458115126914,202.08571428571472,16.755566567222782
360,JETAIRWAYS,EQ,25-Oct-2018,220.65,217.2,230.9,215.3,228.9,229.15,223.42,5878245,1313295561.25,50498,473951,8.06,240.6813196448273,168.0686803551736,204.37500000000045,18.153159822413432
361,JETAIRWAYS,EQ,26-Oct-2018,229.15,228.0,229.25,215.1,215.1,217.1,222.78,4685775,1043886531.05,36458,288941,6.17,241.39230028774227,172.3148425694015,206.85357142857188,17.269364429585192
362,JETAIRWAYS,EQ,29-Oct-2018,217.1,214.0,216.5,201.8,212.5,214.2,208.0,8250198,1716051616.65,73260,415104,5.03,240.51390134740717,177.9432415097366,209.22857142857188,15.642664959417642
363,JETAIRWAYS,EQ,30-Oct-2018,214.2,220.0,242.65,217.2,236.95,236.0,228.6,9715051,2220822460.25,75688,797692,8.21,241.36468073700027,185.69960497728633,213.5321428571433,13.916268939928488
364,JETAIRWAYS,EQ,31-Oct-2018,236.0,237.0,243.25,210.6,217.4,221.9,232.06,8178819,1897969716.65,67778,625462,7.65,240.1284156559779,191.62872720116582,215.87857142857186,12.124922113703017
365,JETAIRWAYS,EQ,01-Nov-2018,221.9,215.25,227.8,214.45,225.65,224.6,222.25,8088150,1797593337.8,68113,331410,4.1,238.25295283306446,198.27561859550786,218.26428571428616,9.994333559389153
366,JETAIRWAYS,EQ,02-Nov-2018,224.6,234.4,237.25,226.4,228.35,229.15,231.63,4541265,1051890025.1,36646,433380,9.54,238.28998756121106,202.29572672450414,220.2928571428576,8.998565209176727
367,JETAIRWAYS,EQ,05-Nov-2018,229.15,230.0,254.95,227.1,250.25,251.2,242.58,11077630,2687213162.85,91524,675071,6.09,245.23250227945098,202.4174977205499,223.82500000000044,10.703751139725272
368,JETAIRWAYS,EQ,06-Nov-2018,251.2,250.5,269.2,241.55,254.0,256.0,257.57,22627878,5828246644.9,192456,673633,2.98,253.6627550563634,199.27295922935176,226.46785714285758,13.597448956752915
369,JETAIRWAYS,EQ,07-Nov-2018,256.0,258.95,262.65,256.55,257.9,258.8,259.54,2412304,626098444.85,21708,215576,8.94,260.9772376524015,197.99419091902791,229.48571428571472,15.745761683343398
370,JETAIRWAYS,EQ,09-Nov-2018,258.8,260.5,267.45,253.3,256.5,257.45,260.69,7147251,1863217746.1,58127,469389,6.57,266.33034761265594,196.60536667305922,231.46785714285758,17.431245234899183
371,JETAIRWAYS,EQ,12-Nov-2018,257.45,255.0,255.0,239.45,243.0,242.25,245.68,10124218,2487267362.6,92257,658448,6.5,266.95971511034713,200.35457060393946,233.6571428571433,16.651286126601924
